"region","district","municipality","parish","lat","lon","origin","alert_hour","extinction_hour","firstInterv_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","alert_day","alert_month","alert_year","firstInterv_day","firstInterv_month","firstInterv_year","extinction_day","extinction_month","extinction_year"
7,17,72,1209,41.7588888888889,7.45611111111111,2,63120,66600,63300,0,0,0.2,0,0.2,23,8,2014,23,8,2014,23,8,2014
7,17,254,256,41.750077,7.224373,4,79980,85020,81000,0,1.5,0,1.5,1.5,23,8,2014,23,8,2014,23,8,2014
1,15,7,1237,38.360096,8.507813,5,4920,6900,5400,0,5e-04,0,5e-04,5e-04,24,8,2014,24,8,2014,24,8,2014
1,2,153,1247,38.1166666666667,7.41666666666667,2,8400,12300,9480,0,0,0.0338,0,0.0338,24,8,2014,24,8,2014,24,8,2014
6,10,187,170,39.328254,9.298623,2,9180,13740,10800,0,0,0.0018,0,0.0018,24,8,2014,24,8,2014,24,8,2014
7,4,282,324,41.594093,6.595568,5,9240,13200,10200,0,0.0042,0,0.0042,0.0042,24,8,2014,24,8,2014,24,8,2014
7,4,245,347,41.187199,6.900699,5,9600,15900,10800,0,1e-04,0,1e-04,1e-04,24,8,2014,24,8,2014,24,8,2014
3,5,163,1420,39.939815,7.990983,5,36900,38580,37560,0.13,0,0,0.13,0.13,24,8,2014,24,8,2014,24,8,2014
6,15,150,1373,38.682572,8.949085,2,39540,43500,40140,0,0,0.1245,0,0.1245,24,8,2014,24,8,2014,24,8,2014
5,18,73,893,40.986007,8.130027,5,39960,42000,40020,0,0.001,0,0.001,0.001,24,8,2014,24,8,2014,24,8,2014
5,16,54,1860,41.86872,8.83296,2,51240,61800,51960,0,0,1,0,1,24,8,2014,24,8,2014,24,8,2014
6,14,243,1562,39.6791666666667,8.35388888888889,2,61980,66000,62760,0,0,0.1885,0,0.1885,24,8,2014,24,8,2014,24,8,2014
1,7,148,1414,38.6166666666667,8.33388888888889,4,62520,73500,63600,46.43,0,0,46.43,46.43,24,8,2014,24,8,2014,24,8,2014
5,1,34,104,40.966861,8.172332,5,64800,73260,65580,0.03,0,0,0.03,0.03,24,8,2014,24,8,2014,24,8,2014
5,13,26,765,41.28446,8.134672,4,73200,82800,73500,0.5,0.9427,0,1.4427,1.4427,24,8,2014,24,8,2014,24,8,2014
1,12,81,290,38.8594444444444,7.29361111111111,2,81240,84960,82080,0,0,0.1745,0,0.1745,24,8,2014,24,8,2014,24,8,2014
5,3,41,1506,41.582845,8.506783,5,48120,55020,48840,0,0.01,0,0.01,0.01,25,8,2014,25,8,2014,25,8,2014
4,6,176,286,40.094053,7.915002,4,49980,35400,50520,1030,67,0,1097,1097,25,8,2014,25,8,2014,28,8,2014
6,14,170,900,39.652608,8.570545,2,51240,52800,51540,0,0,0.0102,0,0.0102,25,8,2014,25,8,2014,25,8,2014
1,12,101,775,39.364312,7.882515,4,60540,81000,54171.8030876784,94.2279,0,0,94.2279,94.2279,25,8,2014,5,8,2015,27,8,2014
1,7,87,901,38.4333333333333,8.08333333333333,2,61860,69000,62400,0,0,0.71,0,0.71,25,8,2014,25,8,2014,25,8,2014
5,3,241,343,41.748682,8.23341,4,75540,15600,76800,0.3,3,0,3.3,3.3,25,8,2014,25,8,2014,26,8,2014
3,9,132,566,41.0166666666667,7.2,5,83400,4200,84900,0.1,0.5,0,0.6,0.6,25,8,2014,25,8,2014,26,8,2014
4,1,131,798,40.3666666666667,8.43333333333333,2,84540,2100,54171.8030876784,0,0,0.04,0,0.04,25,8,2014,5,8,2015,26,8,2014
4,18,272,578,40.841158,7.777414,5,5760,12300,6000,0,0.5,0,0.5,0.5,26,8,2014,26,8,2014,26,8,2014
7,17,254,502,41.642309,7.363768,5,49500,63000,50100,0,0.1,0,0.1,0.1,26,8,2014,26,8,2014,26,8,2014
6,11,122,816,38.910446,9.191453,1,78900,82260,79620,0,0,0.005,0,0.005,26,8,2014,26,8,2014,26,8,2014
6,14,243,1287,39.618907,8.427482,2,81360,84540,81900,0,0,0.0176,0,0.0176,26,8,2014,26,8,2014,26,8,2014
6,14,1,1490,39.4507,8.229975,2,86340,2880,900,0,0,0.0012,0,0.0012,26,8,2014,27,8,2014,27,8,2014
4,6,117,742,40.104097,8.255087,2,2100,5400,2400,0,0,0.008,0,0.008,27,8,2014,27,8,2014,27,8,2014
7,17,15,1651,41.28,7.47083333333333,5,5760,8400,6600,0,0.007,0,0.007,0.007,27,8,2014,27,8,2014,27,8,2014
7,17,254,955,41.5563888888889,7.47138888888889,5,9180,24000,11640,0,0.3,0,0.3,0.3,27,8,2014,27,8,2014,27,8,2014
6,15,230,612,38.557106,8.839418,5,45420,47520,46080,0,0.0081,0,0.0081,0.0081,27,8,2014,27,8,2014,27,8,2014
6,14,170,1384,39.68426,8.516427,2,46920,52980,47400,0,0,0.1655,0,0.1655,27,8,2014,27,8,2014,27,8,2014
6,14,243,1402,39.55802,8.30045,5,47100,52560,47880,0,0.0161,0,0.0161,0.0161,27,8,2014,27,8,2014,27,8,2014
1,15,7,1221,38.395547,8.618795,4,48360,50820,48900,0,1.1,0,1.1,1.1,27,8,2014,27,8,2014,27,8,2014
7,17,254,1397,41.5972222222222,7.43111111111111,5,63180,66840,63780,0,0.02,0,0.02,0.02,27,8,2014,27,8,2014,27,8,2014
5,1,219,1290,40.896053,8.497441,5,68040,79200,68460,0,0.0053,0,0.0053,0.0053,27,8,2014,27,8,2014,27,8,2014
6,14,82,489,39.468173,8.490665,5,75240,77340,75660,0,0.008,0,0.008,0.008,27,8,2014,27,8,2014,27,8,2014
6,14,9,739,39.417193,8.666102,2,82140,84480,82620,0,0,0.002,0,0.002,27,8,2014,27,8,2014,27,8,2014
3,9,132,424,40.8333333333333,7.18333333333333,5,1860,7560,2520,0,0.5,0,0.5,0.5,28,8,2014,28,8,2014,28,8,2014
7,17,147,395,41.75,7.8,4,71580,77100,72300,1,2,0,3,3,28,8,2014,28,8,2014,28,8,2014
7,4,245,1473,41.164455,7.057207,5,75780,1500,76500,0,0.002,0,0.002,0.002,28,8,2014,28,8,2014,29,8,2014
7,4,265,1183,41.298183,7.10874,4,80580,7200,81000,1.5,0,0,1.5,1.5,28,8,2014,28,8,2014,29,8,2014
7,4,140,266,41.362983,6.759959,4,37620,40020,37800,0.5,0.61,0,1.11,1.11,29,8,2014,29,8,2014,29,8,2014
6,14,243,1562,39.6622222222222,8.36694444444444,2,41040,43920,41700,0,0,0.0061,0,0.0061,29,8,2014,29,8,2014,29,8,2014
6,11,13,919,39.111317,9.055952,5,54300,60300,55380,0,0.0684,0,0.0684,0.0684,29,8,2014,29,8,2014,29,8,2014
5,16,30,1639,41.8844444444444,8.30305555555556,5,74580,78600,75300,0,0.01,0,0.01,0.01,29,8,2014,29,8,2014,29,8,2014
6,14,9,270,39.431797,8.654237,5,74760,78720,75360,0,0.009,0,0.009,0.009,29,8,2014,29,8,2014,29,8,2014
6,10,53,1172,39.497012,9.160608,2,75420,82020,76200,0,0,0.01,0,0.01,29,8,2014,29,8,2014,29,8,2014
5,13,126,1422,41.199655,8.176392,5,85080,5400,86100,0,0.175,0,0.175,0.175,29,8,2014,29,8,2014,30,8,2014
6,10,53,1469,39.434877,9.150138,2,86280,3000,180,0,0,5e-04,0,5e-04,29,8,2014,30,8,2014,30,8,2014
6,15,230,612,38.541024,8.848808,5,2700,8160,3660,0,0.00334,0,0.00334,0.00334,30,8,2014,30,8,2014,30,8,2014
4,18,244,1674,40.5877777777778,8.02722222222222,5,7680,15360,9000,0.4,0,0,0.4,0.4,30,8,2014,30,8,2014,30,8,2014
6,14,267,1071,39.463005,8.381117,2,12540,16920,12660,0,0,0.0123,0,0.0123,30,8,2014,30,8,2014,30,8,2014
7,18,185,1005,41.043101,7.435,5,19860,28020,20880,0,0.37,0,0.37,0.37,30,8,2014,30,8,2014,30,8,2014
6,14,92,668,39.685085,8.321725,5,33480,44700,33600,0.1781,0,0,0.1781,0.1781,30,8,2014,30,8,2014,30,8,2014
6,14,1,1365,39.462887,8.193527,2,50460,56160,51180,0,0,0.0709,0,0.0709,30,8,2014,30,8,2014,30,8,2014
2,8,232,1313,37.4166666666667,8.31666666666667,4,52800,30000,53700,109.2,77.2,8.8,186.4,195.2,30,8,2014,30,8,2014,31,8,2014
6,10,47,249,39.233988,9.16008,5,55080,58320,56100,0,0.077,0,0.077,0.077,30,8,2014,30,8,2014,30,8,2014
5,16,257,880,41.659594,8.716632,2,64320,67500,65280,0,0,1e-04,0,1e-04,30,8,2014,30,8,2014,30,8,2014
6,10,187,170,39.357557,9.339715,2,72300,75120,72900,0,0,0.002,0,0.002,30,8,2014,30,8,2014,30,8,2014
7,4,265,588,41.329959,7.249193,5,80460,84000,80700,0,0.01,0,0.01,0.01,30,8,2014,30,8,2014,30,8,2014
7,4,139,276,41.513286,7.204781,2,81900,2700,82200,0,0,0.2,0,0.2,30,8,2014,30,8,2014,31,8,2014
5,3,107,1153,41.435752,8.386088,5,83820,2400,84180,0.2,0,0,0.2,0.2,30,8,2014,30,8,2014,31,8,2014
5,16,30,443,41.867827,8.40777,5,4440,9300,5400,0.055,0,0,0.055,0.055,31,8,2014,31,8,2014,31,8,2014
3,5,61,362,39.800065,7.481697,5,45360,48600,45840,0,0.062,0,0.062,0.062,31,8,2014,31,8,2014,31,8,2014
5,3,52,375,41.522094,7.895342,5,48780,50940,49380,0,0.01,0,0.01,0.01,31,8,2014,31,8,2014,31,8,2014
6,5,228,1405,39.846143,8.064612,4,50400,66120,50760,15.06,0,0,15.06,15.06,31,8,2014,31,8,2014,31,8,2014
5,3,50,698,41.4933333333333,8.44111111111111,5,51660,64500,52500,0,0.08,0,0.08,0.08,31,8,2014,31,8,2014,31,8,2014
5,1,83,132,41.008103,8.614155,5,60120,71100,60600,0,0.1765,0,0.1765,0.1765,31,8,2014,31,8,2014,31,8,2014
6,14,210,779,39.028173,8.706007,2,68220,72300,68940,0,0,0.1627,0,0.1627,31,8,2014,31,8,2014,31,8,2014
1,2,21,86,37.4666666666667,8.01666666666667,2,69240,72000,69900,0,0,5e-04,0,5e-04,31,8,2014,31,8,2014,31,8,2014
7,17,147,805,41.8166666666667,7.61666666666667,5,84000,1800,84600,0,0.1,0,0.1,0.1,31,8,2014,31,8,2014,1,9,2014
6,14,82,489,39.477992,8.481162,5,84180,420,84660,0,0.1549,0,0.1549,0.1549,31,8,2014,31,8,2014,1,9,2014
4,10,95,557,39.907982,8.280762,5,48600,54720,48840,0.001,0,0,0.001,0.001,1,9,2014,1,9,2014,1,9,2014
4,18,158,892,40.536085,7.848666,5,49740,50520,49740,0,0.3,0,0.3,0.3,1,9,2014,1,9,2014,1,9,2014
6,14,71,404,39.28165,8.33851,2,52560,60900,53400,0,0,0.04646,0,0.04646,1,9,2014,1,9,2014,1,9,2014
7,4,140,185,41.381878,6.685447,5,58560,65100,58800,0,0.66,0.2,0.66,0.86,1,9,2014,1,9,2014,1,9,2014
4,18,124,1240,40.561787,7.71277,5,58620,62400,59640,0,0.2,0,0.2,0.2,1,9,2014,1,9,2014,1,9,2014
5,16,30,443,41.867827,8.40777,4,59160,65160,59520,2.93,0,0,2.93,2.93,1,9,2014,1,9,2014,1,9,2014
5,16,30,443,41.871405,8.417421,5,60420,66600,60840,0.053,0,0,0.053,0.053,1,9,2014,1,9,2014,1,9,2014
4,18,124,12,40.578608,7.63944,4,62460,300,62760,0,8.06,0,8.06,8.06,1,9,2014,1,9,2014,2,9,2014
7,4,283,20,41.683692,7.028193,5,64020,74520,64740,0,0.91,0,0.91,0.91,1,9,2014,1,9,2014,1,9,2014
1,2,153,1247,38.1333333333333,7.36666666666667,4,70740,74580,72300,1.2,0,0,1.2,1.2,1,9,2014,1,9,2014,1,9,2014
1,12,38,51,39.024082,7.929957,2,77100,81600,77700,0,0,0.108,0,0.108,1,9,2014,1,9,2014,1,9,2014
3,9,132,566,41.0166666666667,7.2,4,77460,1200,79200,0.1,0.9,0,1,1,1,9,2014,1,9,2014,2,9,2014
6,5,228,388,39.7888888888889,8.19805555555556,2,78660,80940,54171.8030876784,0,0,3e-04,0,3e-04,1,9,2014,5,8,2015,1,9,2014
3,5,61,362,39.819695,7.482893,5,29520,37920,29760,0,0.0429,0,0.0429,0.0429,2,9,2014,2,9,2014,2,9,2014
1,2,44,1496,37.9,7.86666666666667,2,47400,54420,48780,0,0,0.3,0,0.3,2,9,2014,2,9,2014,2,9,2014
7,18,220,1754,41.071676,7.396624,5,51180,56700,51900,0,0.001,0,0.001,0.001,2,9,2014,2,9,2014,2,9,2014
4,10,179,1815,39.945713,8.244008,2,54480,60960,54780,0,0,0.015,0,0.015,2,9,2014,2,9,2014,2,9,2014
1,2,153,1247,38.1333333333333,7.41666666666667,5,55800,63000,56520,0.1,0,0,0.1,0.1,2,9,2014,2,9,2014,2,9,2014
4,18,158,892,40.528944,7.87584,5,57660,84600,58020,0,0.026,0,0.026,0.026,2,9,2014,2,9,2014,2,9,2014
4,18,244,1705,40.5797222222222,8.06416666666667,5,67500,73800,67680,0,0.001,0,0.001,0.001,2,9,2014,2,9,2014,2,9,2014
6,11,266,1822,38.955394,8.982169,5,68940,70620,69600,0,0.13,0,0.13,0.13,2,9,2014,2,9,2014,2,9,2014
7,17,147,1375,41.8,7.63333333333333,4,74940,1500,76200,0,1,0,1,1,2,9,2014,2,9,2014,3,9,2014
7,4,14,1862,41.349772,7.039826,4,77400,29400,77520,0,46.8,0,46.8,46.8,2,9,2014,2,9,2014,3,9,2014
7,17,254,596,41.6638888888889,7.37527777777778,4,81000,7200,81600,0,2,0,2,2,2,9,2014,2,9,2014,3,9,2014
4,18,284,1262,40.674693,7.820877,5,8880,14700,9900,0,0.01,0,0.01,0.01,3,9,2014,3,9,2014,3,9,2014
5,13,118,1257,41.337737,8.27528,5,15720,25200,18000,0.03,0.07,0,0.1,0.1,3,9,2014,3,9,2014,3,9,2014
4,1,85,212,40.771143,8.593227,5,49920,60300,50220,0.0415,0,0,0.0415,0.0415,3,9,2014,3,9,2014,3,9,2014
3,5,61,1588,39.8513888888889,7.69138888888889,5,50400,57000,50760,0,0.3633,0,0.3633,0.3633,3,9,2014,3,9,2014,3,9,2014
6,11,122,1624,38.9411111111111,9.25805555555556,1,56400,58080,56880,0,0.005,0,0.005,0.005,3,9,2014,3,9,2014,3,9,2014
2,8,164,1084,37.0333333333333,7.83333333333333,2,71460,73560,71700,0,0,0.012,0,0.012,3,9,2014,3,9,2014,3,9,2014
1,2,153,1064,38.2166666666667,7.31666666666667,4,74100,81300,75780,1.3,0,0,1.3,1.3,3,9,2014,3,9,2014,3,9,2014
5,16,30,443,41.867827,8.40777,5,28200,29340,28260,0.0025,0,0,0.0025,0.0025,4,9,2014,4,9,2014,4,9,2014
4,18,272,1083,40.802332,7.744441,5,38100,44100,39180,0,0.012,0,0.012,0.012,4,9,2014,4,9,2014,4,9,2014
7,18,113,1010,41.083579,7.848708,5,45600,49140,46140,0,0.5,0,0.5,0.5,4,9,2014,4,9,2014,4,9,2014
3,9,106,172,40.6666666666667,7.2,2,53040,66420,53580,0,0.1,10.1,0.1,10.2,4,9,2014,4,9,2014,4,9,2014
7,17,274,1882,41.435513,7.614663,4,57960,81300,58800,0,2,0,2,2,4,9,2014,4,9,2014,4,9,2014
7,4,97,1041,41.056615,6.89838,5,59100,64620,59700,0,0.001,0,0.001,0.001,4,9,2014,4,9,2014,4,9,2014
5,3,88,635,41.4624,8.198341,5,61320,66900,61800,0,0.01,0,0.01,0.01,4,9,2014,4,9,2014,4,9,2014
5,3,107,1684,41.5313888888889,8.29944444444445,2,62520,66900,63300,0,0,0.03,0,0.03,4,9,2014,4,9,2014,4,9,2014
5,3,41,1843,41.499854,8.686561,4,62940,73500,63720,1.8,0,0,1.8,1.8,4,9,2014,4,9,2014,4,9,2014
5,13,130,1648,41.2580555555556,8.71722222222222,5,69000,79500,70080,0,0.1,0,0.1,0.1,4,9,2014,4,9,2014,4,9,2014
7,4,120,1592,41.6644444444444,6.94055555555556,2,69300,78900,69900,0,0,0.03,0,0.03,4,9,2014,4,9,2014,4,9,2014
7,17,147,286,41.6833333333333,8.03333333333333,4,84720,14100,86100,0,1,0,1,1,4,9,2014,4,9,2014,5,9,2014
7,17,72,1861,41.8505555555556,7.47333333333333,5,42840,44940,43200,0,0.5,0,0.5,0.5,5,9,2014,5,9,2014,5,9,2014
6,14,92,146,39.725337,8.33821,2,49860,53580,50340,0,0,0.0394,0,0.0394,5,9,2014,5,9,2014,5,9,2014
6,14,210,779,39.048061,8.704894,5,56100,56760,56280,0.001,0,0,0.001,0.001,5,9,2014,5,9,2014,5,9,2014
7,4,138,482,41.475372,6.354171,5,60000,65400,60780,0,0.05,0,0.05,0.05,5,9,2014,5,9,2014,5,9,2014
5,13,26,1458,41.310832,8.108058,5,62400,67500,63000,0.04,0,0,0.04,0.04,5,9,2014,5,9,2014,5,9,2014
4,18,284,1707,40.6527777777778,7.91194444444444,5,66600,70200,67020,0,0.05,0,0.05,0.05,5,9,2014,5,9,2014,5,9,2014
7,17,72,1732,41.7422222222222,7.50777777777778,5,66960,78300,67500,0.2,0,0,0.2,0.2,5,9,2014,5,9,2014,5,9,2014
1,7,35,160,38.7,7.98333333333333,2,70200,82800,70800,0.17,0,0.64,0.17,0.81,5,9,2014,5,9,2014,5,9,2014
6,14,9,763,39.426395,8.698689,5,80280,84300,80820,0,0.0136,0,0.0136,0.0136,5,9,2014,5,9,2014,5,9,2014
3,18,226,1597,40.9652777777778,7.52027777777778,5,83940,8100,84840,0,0.26,0,0.26,0.26,5,9,2014,5,9,2014,6,9,2014
1,12,81,167,38.8825,7.13638888888889,4,1800,9840,2040,1.5,0,2.619,1.5,4.119,6,9,2014,6,9,2014,6,9,2014
7,18,185,1061,41.052769,7.396834,4,36300,45780,36900,1.38,13.42,0,14.8,14.8,6,9,2014,6,9,2014,6,9,2014
3,9,106,1379,40.5333333333333,7.25,1,45120,46800,45360,0,0,5e-04,0,5e-04,6,9,2014,6,9,2014,6,9,2014
7,4,282,1546,41.5622222222222,6.43583333333333,5,49560,54420,50400,0.17,0,0,0.17,0.17,6,9,2014,6,9,2014,6,9,2014
7,4,120,696,41.694968,7.078451,5,66840,70080,67500,0,0.45,0,0.45,0.45,6,9,2014,6,9,2014,6,9,2014
1,7,151,860,39,8.17055555555556,2,51600,55200,52200,0,0,0.4,0,0.4,7,9,2014,7,9,2014,7,9,2014
6,14,247,399,39.565653,8.559468,5,60480,70200,60600,0,0.2819,0,0.2819,0.2819,7,9,2014,7,9,2014,7,9,2014
1,7,148,902,38.643177,8.221533,1,30060,33240,30840,0,0,2e-04,0,2e-04,8,9,2014,8,9,2014,8,9,2014
1,12,195,852,39.068138,8.189883,2,43200,53400,44880,0,0,0.6616,0,0.6616,8,9,2014,8,9,2014,8,9,2014
6,15,225,55,38.615401,9.081788,5,56100,59400,56340,0,0.455,0,0.455,0.455,8,9,2014,8,9,2014,8,9,2014
1,2,134,516,37.5666666666667,7.66666666666667,4,62880,75000,63840,2.3,0,0,2.3,2.3,8,9,2014,8,9,2014,8,9,2014
4,10,114,752,39.702243,8.878392,2,70560,72600,70740,0,0,0.01,0,0.01,8,9,2014,8,9,2014,8,9,2014
6,14,1,1490,39.449522,8.241272,2,56100,63120,56700,0,0,0.1075,0,0.1075,9,9,2014,9,9,2014,9,9,2014
4,10,199,93,39.605012,8.77474,2,42240,45600,43320,0,0,1e-04,0,1e-04,10,9,2014,10,9,2014,10,9,2014
4,18,211,942,40.386943,8.131941,5,53460,56400,53460,0,0.01,0,0.01,0.01,10,9,2014,10,9,2014,10,9,2014
7,18,113,1379,41.097893,7.80375,5,79380,84120,79800,0,0.01,0,0.01,0.01,10,9,2014,10,9,2014,10,9,2014
4,1,172,1368,40.86441,8.535223,5,25740,39600,27480,0,0.1951,0,0.1951,0.1951,11,9,2014,11,9,2014,11,9,2014
4,6,149,137,40.30517,8.744783,2,45060,51900,45600,0,0,0.001,0,0.001,11,9,2014,11,9,2014,11,9,2014
1,2,67,487,37.75,8,2,59760,65700,60660,0,0,2.2,0,2.2,12,9,2014,12,9,2014,12,9,2014
3,9,132,566,41.0166666666667,7.2,4,73980,84900,74400,0.2,2,1.8,2.2,4,12,9,2014,12,9,2014,12,9,2014
4,18,244,724,40.530993,8.041064,5,77400,80100,77520,0.1,0,0,0.1,0.1,12,9,2014,12,9,2014,12,9,2014
7,4,97,796,41.147156,6.782336,4,84660,3000,85200,0,2.16,0,2.16,2.16,12,9,2014,12,9,2014,13,9,2014
7,4,245,1595,41.1536111111111,7.01277777777778,5,25980,39600,27180,0,0.03,0,0.03,0.03,13,9,2014,13,9,2014,13,9,2014
1,7,4,1254,38.55,7.35,1,39300,44760,40500,0.61,0,0.32,0.61,0.93,13,9,2014,13,9,2014,13,9,2014
7,18,220,1754,41.071676,7.396624,5,50760,56520,51720,0,0.02,0,0.02,0.02,13,9,2014,13,9,2014,13,9,2014
4,18,244,724,40.532781,8.025718,5,54780,57600,55200,0.2,0,0,0.2,0.2,13,9,2014,13,9,2014,13,9,2014
5,3,69,156,41.365496,8.013577,5,58980,67500,59340,0,0.01,0,0.01,0.01,13,9,2014,13,9,2014,13,9,2014
7,4,245,710,41.19379,7.017391,5,62400,66960,62940,0,0.085,0,0.085,0.085,13,9,2014,13,9,2014,13,9,2014
5,16,193,274,41.7077777777778,8.54361111111111,5,72660,76200,72720,0,0.02,0,0.02,0.02,13,9,2014,13,9,2014,13,9,2014
4,18,272,578,40.841158,7.777414,5,3540,10500,4200,0.15,0,0,0.15,0.15,14,9,2014,14,9,2014,14,9,2014
7,4,283,1103,41.767674,7.15543,4,44100,53700,44880,0,3.79,0,3.79,3.79,14,9,2014,14,9,2014,14,9,2014
7,4,283,1737,41.750889,7.08956,5,45660,50520,46200,0.0097,0,0,0.0097,0.0097,14,9,2014,14,9,2014,14,9,2014
7,4,120,1513,41.5897222222222,7.06111111111111,5,47460,49980,48000,0,0.094,0,0.094,0.094,14,9,2014,14,9,2014,14,9,2014
4,18,124,572,40.610742,7.815265,5,57420,72600,57960,0,0.5042,0,0.5042,0.5042,14,9,2014,14,9,2014,14,9,2014
2,8,232,1415,37.2166666666667,8.35,5,50820,58200,51780,0,0.6015,0,0.6015,0.6015,18,9,2014,18,9,2014,18,9,2014
3,9,96,1844,40.6077777777778,7.48777777777778,1,36000,39000,36720,0,0,6e-04,0,6e-04,20,9,2014,20,9,2014,20,9,2014
6,14,77,435,38.950802,8.480708,2,44040,53100,44640,0,0,0.001,0,0.001,20,9,2014,20,9,2014,20,9,2014
6,10,187,170,39.340875,9.351793,2,76740,81660,77580,0,0,0.001,0,0.001,20,9,2014,20,9,2014,20,9,2014
4,18,124,514,40.567488,7.804841,4,49860,61800,50220,0.7079,0.55,0,1.2579,1.2579,21,9,2014,21,9,2014,21,9,2014
7,18,185,1061,41.052769,7.396834,5,77400,82020,78000,0,0.1,0,0.1,0.1,21,9,2014,21,9,2014,21,9,2014
2,8,115,1079,37.0666666666667,8.08333333333333,2,47820,55500,48420,0,0,0.5,0,0.5,23,9,2014,23,9,2014,23,9,2014
1,12,36,869,39.168407,7.297325,5,53160,59400,53580,0,0.4398,0,0.4398,0.4398,25,9,2014,25,9,2014,25,9,2014
7,4,97,722,41.048963,6.94134,5,81000,8040,81900,0,0.05,0,0.05,0.05,25,9,2014,25,9,2014,26,9,2014
2,8,115,82,37.05,8.06666666666667,2,44400,52920,45120,0,0,0.3907,0,0.3907,26,9,2014,26,9,2014,26,9,2014
7,4,282,1736,41.646702,6.493496,5,45000,48600,45900,0,0.07,0,0.07,0.07,26,9,2014,26,9,2014,26,9,2014
6,11,122,1258,38.998635,9.403232,1,5880,8400,6720,0,0.01,0,0.01,0.01,27,9,2014,27,9,2014,27,9,2014
6,10,53,1283,39.364467,9.079932,2,22080,28800,23820,0,0,1e-04,0,1e-04,27,9,2014,27,9,2014,27,9,2014
4,10,190,1361,39.825783,8.605357,5,45660,51300,47100,0,5e-04,0,5e-04,5e-04,27,9,2014,27,9,2014,27,9,2014
7,4,57,1389,41.199718,7.291477,5,52380,57300,52500,0,0.64,0,0.64,0.64,27,9,2014,27,9,2014,27,9,2014
2,8,115,1171,37.2666666666667,8.08333333333333,5,61260,71400,62280,0,0.1243,0,0.1243,0.1243,27,9,2014,27,9,2014,27,9,2014
7,4,282,304,41.522406,6.554139,4,69600,75000,69720,0,1.99,0,1.99,1.99,28,9,2014,28,9,2014,28,9,2014
7,17,276,1,41.237613,7.687873,5,57840,59940,58380,0.02,0,0,0.02,0.02,29,9,2014,29,9,2014,29,9,2014
6,14,210,573,38.982285,8.74374,2,39480,43200,40080,0,0,5e-04,0,5e-04,30,9,2014,30,9,2014,30,9,2014
1,12,146,847,39.002252,7.358207,2,57780,60600,57780,0,0,2.4793,0,2.4793,30,9,2014,30,9,2014,30,9,2014
1,2,44,1201,37.9666666666667,7.81666666666667,2,78000,81900,79200,0,0,3.7,0,3.7,30,9,2014,30,9,2014,30,9,2014
7,4,120,1543,41.4597222222222,7.00416666666667,5,58200,67500,58200,0,0.009,0,0.009,0.009,1,10,2014,1,10,2014,1,10,2014
2,8,89,519,37.0833333333333,7.9,2,37440,44520,38100,0,0,0.02,0,0.02,2,10,2014,2,10,2014,2,10,2014
3,9,132,342,40.8852777777778,7.30305555555555,4,54780,58860,55380,0,3,0,3,3,2,10,2014,2,10,2014,2,10,2014
7,4,139,1348,41.691267,7.169799,2,57540,61920,58500,0,0,0.002,0,0.002,2,10,2014,2,10,2014,2,10,2014
5,16,253,595,42.045819,8.562232,5,59160,64440,59400,0.05,0,0,0.05,0.05,2,10,2014,2,10,2014,2,10,2014
1,2,44,1218,38.0166666666667,7.85,2,69000,71700,69660,0,0,0.0438,0,0.0438,2,10,2014,2,10,2014,2,10,2014
6,10,47,342,39.324513,9.099417,2,73560,78900,75600,0,0,0.001,0,0.001,2,10,2014,2,10,2014,2,10,2014
3,9,94,1117,40.785,6.92944444444444,5,76560,82800,76560,0,0.03,0,0.03,0.03,2,10,2014,2,10,2014,2,10,2014
4,1,131,352,40.3666666666667,8.46666666666667,2,81900,85800,82380,0,0,0.00056,0,0.00056,2,10,2014,2,10,2014,2,10,2014
5,1,34,1545,40.8644444444444,8.28277777777778,5,55980,63000,57600,0,0.2613,0,0.2613,0.2613,3,10,2014,3,10,2014,3,10,2014
7,17,135,1204,41.178167,7.88644,5,61020,78600,63720,0.15,0,0,0.15,0.15,3,10,2014,3,10,2014,3,10,2014
3,9,19,1725,40.6833333333333,6.83333333333333,5,71820,78000,71820,0,0.02,0,0.02,0.02,3,10,2014,3,10,2014,3,10,2014
5,18,73,570,41.041583,8.204489,5,83040,960,83100,0,0.01,0,0.01,0.01,3,10,2014,3,10,2014,4,10,2014
7,4,282,1736,41.607607,6.466897,4,51120,60600,51480,0.01,1.1,0.07,1.11,1.18,4,10,2014,4,10,2014,4,10,2014
6,11,122,1777,38.917332,9.196712,1,68760,70620,70320,0,0.005,0,0.005,0.005,4,10,2014,4,10,2014,4,10,2014
7,4,97,590,41.090144,6.835867,5,79500,1200,80280,0,0.5,0,0.5,0.5,4,10,2014,4,10,2014,5,10,2014
6,14,170,1136,39.712147,8.483803,5,84360,3300,86100,0,0.0134,0,0.0134,0.0134,4,10,2014,4,10,2014,5,10,2014
6,10,53,1260,39.39806,9.15468,2,59040,61020,59520,0,0,0.0015,0,0.0015,5,10,2014,5,10,2014,5,10,2014
6,14,215,1669,39.2313888888889,8.7425,5,30540,34620,31380,0,0.0043,0,0.0043,0.0043,6,10,2014,6,10,2014,6,10,2014
3,9,125,1215,40.4,7.51666666666667,1,39600,42600,39600,0,6e-04,0,6e-04,6e-04,6,10,2014,6,10,2014,6,10,2014
